#{"t_start": 1651446629.8485136, "env_id": "DeepDefragmentation-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,reward,number_movements,number_defragmentation_procedure,number_arrivals,bit_rate_blocking_rate,number_movements_episode,number_defragmentation_procedure_episode,service_blocked_eopisode
144.490407,200,8280.164434,0.05970149253731343,0.05964132216906977,144.49040729204836,437757,56881,592843,0.09265285840341408,67,14,8
161.269406,200,8281.849761,0.047058823529411764,0.05963781569712637,161.26940631197817,437788,56889,593012,0.09264813079267147,31,8,8
151.147893,200,8283.495314,0.06875,0.05964037412420006,151.1478926545308,437829,56903,593171,0.09265399999828668,41,14,11
167.254987,200,8285.189134,0.05952380952380952,0.05964044163623156,167.25498679145755,437862,56913,593338,0.09265074827282013,33,10,10
134.032111,200,8286.385684,0.018018018018018018,0.05963275698501472,134.03211147983254,437952,56941,593448,0.09263971307087147,90,28,2
141.746162,200,8287.746329,0.024,0.059625353579088,141.74616175677403,438028,56956,593572,0.09262806882256144,76,15,3
138.229992,200,8289.363901,0.08,0.05963060152731413,138.22999200971907,438079,56969,593721,0.09263894330209711,51,13,12
156.469832,200,8292.250756,0.025974025974025976,0.05962197432119554,156.46983202743235,438126,56981,593874,0.09262388349251216,47,12,4
184.806028,200,8294.329187,0.026737967914438502,0.059611723375208946,184.80602778999133,438140,56986,594060,0.092608345085701,14,5,5
162.372827,200,8295.891414,0.04216867469879518,0.05960695089073854,162.3728272385763,438175,56998,594225,0.09259988639150386,35,12,7
163.81591,200,8297.430181,0.0375,0.05960110029694558,163.8159104538808,438216,57006,594384,0.0925900489873244,41,8,6
163.963024,200,8299.076083,0.05357142857142857,0.05959949676395,163.96302373470664,438249,57016,594551,0.092587981008054,33,10,9
156.779745,200,8300.985115,0.05555555555555555,0.05959837304596532,156.7797448361201,438270,57020,594730,0.09258711030943026,21,4,10
147.362629,200,8302.97032,0.07096774193548387,0.05960143557158106,147.3626285816782,438316,57036,594884,0.09259048711013965,46,16,11
163.90003,200,8304.852106,0.05142857142857143,0.05959913218689239,163.9000298894939,438342,57043,595058,0.09258761151065216,26,7,9
149.85638,200,8306.696895,0.07602339181286549,0.05960395074836743,149.85637983244493,438372,57052,595228,0.0925970482528981,30,9,13
157.681282,200,8308.448239,0.062111801242236024,0.05960472900910161,157.6812824580864,438412,57062,595388,0.09259847812230336,40,10,10
174.871879,200,8311.309183,0.06043956043956044,0.059605084205047267,174.87187887937696,438431,57069,595569,0.09260128802055911,19,7,11
152.272398,200,8313.208047,0.08,0.05961117526991459,152.2723978586619,438457,57078,595743,0.09260871021407237,26,9,14
167.735632,200,8315.003103,0.061452513966480445,0.059611828393648834,167.7356320722674,438479,57084,595921,0.09260909056198642,22,6,11
153.588163,200,8317.04939,0.0375,0.05960599314522691,153.58816253155626,438520,57096,596080,0.09260188951429758,41,12,6
164.225084,200,8318.744817,0.05421686746987952,0.05960459273521332,164.22508400580466,438555,57107,596245,0.09260050761515673,35,11,9
137.198967,200,8320.647529,0.09876543209876543,0.059615329799952044,137.19896719794525,438594,57121,596406,0.09261685384568473,39,14,16
164.079946,200,8322.601167,0.029069767441860465,0.05960662310712095,164.07994585881656,438623,57131,596577,0.09260362031050991,29,10,5
182.182522,200,8324.670052,0.043243243243243246,0.0596016502391238,182.18252177886984,438639,57135,596761,0.09259781895845173,16,4,8
152.245664,200,8326.275872,0.039473684210526314,0.059596624633740596,152.24566397326126,438688,57149,596912,0.09258837172494902,49,14,6
157.370245,200,8328.028707,0.06547619047619048,0.05959837877671334,157.37024488798727,438721,57160,597079,0.09259148757503102,33,11,11
157.928481,200,8329.535847,0.03496503496503497,0.05959258031351826,157.9284807904216,438779,57178,597221,0.0925847264069046,58,18,5
142.746164,200,8332.309259,0.03870967741935484,0.059587261624169705,142.7461644453956,438825,57193,597375,0.0925789731165191,46,15,6
165.919595,200,8334.158219,0.041176470588235294,0.05958212352207783,165.91959512705594,438856,57201,597544,0.09257162385477091,31,8,7
135.051372,200,8336.030792,0.13872832369942195,0.059605130856241334,135.05137244391284,438884,57210,597716,0.09260831027764814,28,9,24
145.328833,200,8337.593755,0.09210526315789473,0.05961349327945299,145.32883337301553,438933,57222,597867,0.09261977024833365,49,12,14
148.884816,200,8339.404464,0.08771929824561403,0.05962162939478762,148.8848158898974,438963,57231,598037,0.09263246145271092,30,9,15
157.474782,200,8341.066368,0.06097560975609756,0.0596221002639581,157.47478198057664,439000,57241,598200,0.09263275971589713,37,10,10
168.16408,200,8342.687636,0.029411764705882353,0.05961361699283052,168.1640800853191,439031,57255,598369,0.09262117111870523,31,14,5
161.80106,200,8344.426339,0.03550295857988166,0.059606908834526795,161.8010598262346,439063,57267,598537,0.09261269606614336,32,12,6
163.884032,200,8346.508337,0.04093567251461988,0.05960167560814287,163.88403227681943,439093,57277,598707,0.09260398999570298,30,10,7
152.708344,200,8348.252112,0.08053691275167785,0.05960698398279386,152.70834410528667,439145,57291,598855,0.0926131676793414,52,14,12
150.542899,200,8351.17266,0.07692307692307693,0.05961159310930851,150.54289872451588,439190,57307,599010,0.09262116535333731,45,16,12
150.367069,200,8352.973651,0.09375,0.05962080878548659,150.3670691252949,439231,57317,599169,0.09263673915579707,41,10,15
143.17258,200,8354.742483,0.09090909090909091,0.05962837386870278,143.1725800223533,439289,57331,599311,0.09265042772702832,58,14,13
130.092641,200,8356.175161,0.06422018348623854,0.05962930833138701,130.09264075107632,439381,57347,599419,0.09265204873367601,92,16,7
160.623933,200,8358.034415,0.0718562874251497,0.05963281330784908,160.62393320968962,439415,57357,599585,0.09265656624480045,34,10,12
142.982762,200,8359.572982,0.021739130434782608,0.05962419316917977,142.98276224141364,439478,57375,599722,0.09264442000153165,63,18,3
155.344772,200,8361.236465,0.059602649006622516,0.05962428714077813,155.34477220713606,439528,57391,599872,0.09264322016817578,50,16,9
159.575736,200,8363.331677,0.07100591715976332,0.05962759211453884,159.57573641220714,439560,57399,600040,0.092645095112566,32,8,12
150.017832,200,8365.007345,0.038461538461538464,0.059622190084572375,150.01783236381874,439605,57414,600195,0.09263655203665523,45,15,6
173.108782,200,8367.006432,0.011834319526627219,0.059608837305368076,173.10878200251253,439637,57426,600363,0.09261836150686206,32,12,2
151.948969,200,8370.571709,0.06626506024096386,0.05961077649872029,151.9489688486859,439672,57438,600528,0.09262250019573412,35,12,11
164.669851,200,8372.633086,0.06043956043956044,0.059611126833247326,164.66985072412064,439691,57444,600709,0.09262342846146644,19,6,11
174.045065,200,8374.397367,0.029940119760479042,0.059602979649711424,174.04506494401429,439725,57454,600875,0.09261022539542978,34,10,5
162.939564,200,8376.513908,0.078125,0.059608995336626364,162.939563897778,439734,57458,601066,0.0926219309574399,9,4,15
156.302151,200,8379.092141,0.10112359550561797,0.05962138499511014,156.30215128909506,439757,57465,601243,0.09264062864664088,23,7,18
156.382248,200,8380.82017,0.07514450867052024,0.05962594942602126,156.38224812577155,439785,57475,601415,0.09264742703777289,28,10,13
159.285661,200,8382.733245,0.08074534161490683,0.059631700732741995,159.28566134268502,439825,57487,601575,0.09265773388630456,40,12,13
172.275152,200,8384.373859,0.022598870056497175,0.05962090695170103,172.27515175195342,439849,57494,601751,0.09264292795695835,24,7,4
167.601097,200,8386.121565,0.024539877300613498,0.059611505962645826,167.60109652562332,439887,57507,601913,0.09262862273765467,38,13,4
169.558974,200,8387.928509,0.05027932960893855,0.05960883054416933,169.55897356073754,439909,57517,602091,0.0926222372009237,22,10,9
146.378336,200,8390.495328,0.05970149253731343,0.059608950143218896,146.37833585646754,439976,57528,602224,0.09262312882434652,67,11,8
153.07976,200,8392.02771,0.05223880597014925,0.059607409547146384,153.07976040391534,440043,57541,602357,0.09262265510648038,67,13,7
169.951834,200,8393.845994,0.056818181818181816,0.05960669374125566,169.95183420222253,440068,57543,602532,0.09261911672832875,25,2,10
148.741248,200,8395.478755,0.06329113924050633,0.05960775854917121,148.74124787838485,440111,57556,602689,0.092623843728058,43,13,10
147.592491,200,8396.933638,0.016666666666666666,0.05959930923393646,147.59249087630974,440192,57574,602808,0.09260752653467488,81,18,2
144.429583,200,8398.381834,0.023809523809523808,0.059591928801494026,144.4295832353986,440267,57594,602933,0.09259600838418193,75,20,3
138.280757,200,8399.814276,0.034482758620689655,0.05958719772356807,138.28075686402616,440352,57613,603048,0.09258905335150604,85,19,4
167.953571,200,8401.373841,0.03773584905660377,0.059581536686411134,167.9535708960394,440394,57624,603206,0.09257776604979265,42,11,6
166.336938,200,8402.969819,0.04430379746835443,0.05957763472795858,166.3369375312097,440437,57632,603363,0.09257380312168811,43,8,7
146.888948,200,8404.627086,0.08484848484848485,0.05958464230325685,146.88894759072372,440473,57642,603527,0.09258410875076746,36,10,14
127.585557,200,8405.832682,0.05319148936170213,0.059583745429665304,127.58555657561664,440580,57661,603620,0.09258190072360249,107,19,5
151.0008,200,8408.5945,0.09411764705882353,0.05959356729988904,151.00080020875188,440611,57668,603789,0.09259704647513996,31,7,16
133.529405,200,8410.311227,0.12,0.05960866908744095,133.5294050223169,440662,57680,603938,0.0926154722652733,51,12,18
146.67301,200,8412.372113,0.0783132530120482,0.05961390753909923,146.67300959937901,440697,57691,604103,0.09262433344134825,35,11,13
157.660743,200,8414.484542,0.055248618784530384,0.05961269866486619,157.66074278034716,440717,57699,604283,0.09262358843493872,20,8,10
168.515741,200,8416.399373,0.07100591715976332,0.0596159827413922,168.51574067460928,440749,57707,604451,0.09263126617931924,32,8,12
149.074624,200,8418.100325,0.09375,0.059625114329709517,149.07462371244043,440790,57718,604610,0.09264272658806216,41,11,15
149.899949,200,8419.927561,0.05232558139534884,0.05962313693198541,149.89994929644425,440819,57731,604781,0.0926419046492839,29,13,9
156.085116,200,8422.120981,0.0625,0.059623996389730566,156.08511595134453,440860,57743,604940,0.09264409644296077,41,12,10
169.849782,200,8424.114129,0.05319148936170213,0.0596220964820666,169.8497819582982,440873,57748,605127,0.09264163145648811,13,5,10
172.108641,200,8425.871776,0.03783783783783784,0.05961553711144005,172.10864143497622,440889,57754,605311,0.0926316033835964,16,6,7
159.573023,200,8428.459609,0.07547169811320754,0.059619799494607495,159.57302262648597,440931,57769,605469,0.0926358757587985,42,15,12
144.255683,200,8430.089416,0.02459016393442623,0.05961284100985649,144.25568330996836,441010,57790,605590,0.09262538176215582,79,21,3
154.224608,200,8431.993835,0.09933774834437085,0.05962284210578449,154.22460842351248,441060,57798,605740,0.09264335532930745,50,8,15
176.671948,200,8433.980577,0.04736842105263158,0.05961909791560081,176.67194815856226,441071,57803,605929,0.09263996536746705,11,5,9
118.069962,200,8435.504538,0.17037037037037037,0.05964386599435043,118.0699623806016,441137,57818,606063,0.09267948034660328,66,15,23
160.651374,200,8437.03495,0.05660377358490566,0.059643167024621344,160.6513740853508,441179,57830,606221,0.09267889528583746,42,12,9
161.831764,200,8438.68672,0.04375,0.05963907180469045,161.83176393669237,441220,57843,606380,0.09267388788843602,41,13,7
140.826317,200,8440.749808,0.04666666666666667,0.059635961947471686,140.82631728589902,441271,57856,606529,0.09267059475641375,51,13,7
165.745597,200,8442.851257,0.07692307692307693,0.05964087569103574,165.74559695831422,441303,57863,606697,0.09267522457422694,32,7,13
159.657457,200,8444.923649,0.07317073170731707,0.05964463031896925,159.6574568924608,441340,57873,606860,0.09267898642026606,37,10,12
151.404394,200,8447.720322,0.09259259259259259,0.05965352161865633,151.4043944938147,441379,57885,607021,0.09269477151960544,39,12,15
141.146341,200,8449.286434,0.04195804195804196,0.05964945220731137,141.14634059805454,441437,57905,607163,0.09268871888872965,58,20,6
128.573875,200,8450.576478,0.09401709401709402,0.05965617178237386,128.573875436469,441521,57923,607279,0.0926988994310861,84,18,11
165.877632,200,8452.344852,0.054945054945054944,0.059654858501204194,165.8776321243354,441540,57929,607460,0.09269752593170426,19,6,10
171.250494,200,8454.018158,0.04093567251461988,0.05964968870910141,171.25049394378374,441570,57938,607630,0.09268841244909379,30,9,7
141.891362,200,8455.540089,0.06206896551724138,0.05965036403274238,141.89136241599172,441626,57952,607774,0.09268798724515338,56,14,9
141.873997,200,8457.047652,0.03496503496503497,0.059644655438160145,141.87399707317903,441684,57963,607916,0.09268040911488179,58,11,5
168.078752,200,8458.871425,0.05263157894736842,0.05964278137832251,168.0787520821001,441714,57977,608086,0.09267653262160191,30,14,9
150.106347,200,8460.699901,0.0189873417721519,0.059632318608979294,150.1063471383851,441757,57992,608243,0.09266022396471393,43,15,3
124.867183,200,8462.583708,0.21022727272727273,0.059675979875710654,124.86718298757368,441782,57999,608418,0.09272447673208128,25,7,37
143.272114,200,8465.238801,0.05806451612903226,0.05967566750414494,143.27211400816105,441828,58015,608572,0.09272339452575978,46,16,9
164.559685,200,8466.930831,0.09142857142857143,0.05968489372432226,164.55968465120029,441854,58024,608746,0.09273587938633589,26,9,16
169.221236,200,8468.685178,0.026455026455026454,0.059674677921288805,169.22123634798746,441866,58029,608934,0.09272074845240443,12,5,5
143.883773,200,8470.14331,0.031746031746031744,0.05966899812826323,143.8837731006593,441941,58047,609059,0.09271034582230077,75,18,4
139.954353,200,8471.79413,0.07741935483870968,0.05967361222821537,139.9543534895904,441987,58061,609213,0.09271590964621171,46,14,12
172.618725,200,8473.64809,0.04419889502762431,0.059669113906602296,172.61872520364543,442007,58065,609393,0.0927098919830491,20,4,8
143.775728,200,8475.351049,0.07100591715976332,0.05967235490401305,143.7757277922979,442039,58075,609561,0.09271583971490936,32,10,12
169.458102,200,8477.118468,0.029239766081871343,0.05966391791803612,169.45810179615742,442069,58086,609731,0.09270328980734087,30,11,5
167.106466,200,8478.892459,0.040697674418604654,0.059658667033938184,167.10646643066337,442098,58091,609902,0.09269502182640824,29,5,7
161.441777,200,8482.047783,0.06358381502890173,0.05965987788386674,161.441776837986,442126,58101,610074,0.09269919655690348,28,10,11
156.130517,200,8484.559502,0.07954545454545454,0.05966571077427284,156.13051690105053,442151,58108,610249,0.09270525823005263,25,7,14
152.678223,200,8487.905812,0.08287292817679558,0.05967268974329571,152.6782234679835,442171,58117,610429,0.09271687620370464,20,9,15
163.638747,200,8489.58113,0.0392156862745098,0.05966766134605999,163.63874716790752,442219,58128,610581,0.09271006298411971,48,11,6
159.407639,200,8491.141489,0.013071895424836602,0.05965608595558786,159.40763929507256,442267,58143,610733,0.09269313602470251,48,15,2
173.867059,200,8492.843848,0.023121387283236993,0.05964583749382065,173.86705874251527,442295,58151,610905,0.09267587254553718,28,8,4
179.675704,200,8494.689377,0.047872340425531915,0.0596423130358227,179.67570366361747,442308,58157,611092,0.09266792916403421,13,6,9
161.490009,200,8496.328423,0.05325443786982249,0.059640644503738995,161.49000862248693,442340,58168,611260,0.09266856504727898,32,11,9
133.07743,200,8497.883534,0.14285714285714285,0.05966170221813698,133.077430129485,442387,58180,611413,0.09269726088286892,47,12,22
150.061628,200,8499.351031,0.034722222222222224,0.05965592741150866,150.06162841876073,442444,58196,611556,0.09268893830557356,57,16,5
117.884404,200,8501.229652,0.07913669064748201,0.059660451695698016,117.88440354417531,442506,58211,611694,0.0926973469458271,62,15,11
169.644755,200,8503.726185,0.045454545454545456,0.059656462974161176,169.64475504282413,442531,58219,611869,0.09269311686635684,25,8,8
172.006893,200,8506.834922,0.02976190476190476,0.05964835459294127,172.00689339488306,442564,58228,612036,0.09268062080791749,33,9,5
142.255503,200,8508.688732,0.06329113924050633,0.059649392186137074,142.25550321649465,442607,58245,612193,0.09268253411848544,43,17,10
157.684058,200,8510.977218,0.047337278106508875,0.059646091690862595,157.6840581986391,442639,58251,612361,0.0926795001017304,32,6,8
168.759367,200,8513.256754,0.08241758241758242,0.059652954976222076,168.759366591356,442658,58258,612542,0.09269302331569317,19,7,15
120.090805,200,8514.572368,0.046296296296296294,0.05965069778829674,120.09080529161692,442751,58275,612649,0.09269089043722153,93,17,5
175.940369,200,8516.276828,0.03550295857988166,0.05964413577930152,175.94036874622083,442783,58284,612817,0.09268150579255167,32,9,6
166.039019,200,8517.828418,0.050314465408805034,0.05964181305630237,166.039019301602,442825,58295,612975,0.09267613810253629,42,11,8
167.669787,200,8519.586524,0.05952380952380952,0.05964187799583458,167.66978742627387,442858,58304,613142,0.09267367322049794,33,9,10
140.884606,200,8520.890171,0.01818181818181818,0.059634538493148,140.88460598039183,442949,58323,613251,0.0926619635814664,91,19,2
158.463736,200,8522.478536,0.05128205128205128,0.059632511529865165,158.4637363448266,442994,58338,613406,0.09265950628126965,45,15,8
161.162644,200,8525.867659,0.08152173913043478,0.05963917273749572,161.16264444478625,443011,58348,613589,0.09266962801306126,17,10,15
139.313247,200,8527.690131,0.047619047619047616,0.059636390891197516,139.31324719165988,443065,58366,613735,0.09266351317814332,54,18,7
166.720948,200,8530.262506,0.0718232044198895,0.05964008105343402,166.72094841491574,443085,58374,613915,0.09266772786080892,20,8,13
159.465143,200,8532.15981,0.05,0.059637980311209905,159.4651429391762,443146,58385,614054,0.09266671080204876,61,11,7
126.379038,200,8533.829199,0.07643312101910828,0.059642370455755434,126.37903809713777,443190,58399,614210,0.09267103324977816,44,14,12
175.8,200,8535.422963,0.0,0.059626643748992875,175.7999999999998,443228,58408,614372,0.09264604983393981,38,9,0
133.058913,200,8536.887643,0.1171875,0.05963873067534581,133.05891333664653,443301,58429,614499,0.09266391861387971,73,21,15
154.958887,200,8538.620259,0.052941176470588235,0.05963697534770747,154.95888664913747,443332,58439,614668,0.09266069197155,31,10,9
153.208171,200,8540.261969,0.06097560975609756,0.059637429411611625,153.20817052751286,443369,58453,614831,0.09266169781854627,37,14,10
128.207954,200,8541.830619,0.1103448275862069,0.05964948225621813,128.20795371688004,443425,58471,614975,0.0926791372558923,56,18,16
133.799855,200,8544.429773,0.0915032679738562,0.05965750217840839,133.7998550700784,443473,58483,615127,0.09269265328873075,48,12,14
163.062758,200,8546.237843,0.052941176470588235,0.05965574348647889,163.06275778474645,443504,58493,615296,0.09269086815234086,31,10,9
159.478588,200,8548.114779,0.05325443786982249,0.059654082685449215,159.47858791588163,443536,58502,615464,0.09268769826032495,32,9,9
144.985825,200,8549.678386,0.06451612903225806,0.05965540374809744,144.98582467797792,443582,58515,615618,0.09268977969856501,46,13,10
175.263581,200,8551.919646,0.041025641025641026,0.05964960142121066,175.2635805348352,443588,58519,615812,0.09268335087817875,6,4,8
144.133334,200,8553.725976,0.03571428571428571,0.05964425799412941,144.1333338338397,443649,58535,615951,0.0926749706088572,61,16,5
160.682399,200,8556.029002,0.04487179487179487,0.059640614373801956,160.68239946106152,443694,58547,616106,0.0926701041110445,45,12,7
146.897059,200,8557.92693,0.062111801242236024,0.05964135674959068,146.89705908397215,443734,58558,616266,0.09267092458861803,40,11,10
159.192132,200,8559.885882,0.04054054054054054,0.05963686743000646,159.1921322996536,443787,58571,616413,0.09266290178697494,53,13,6
154.626243,200,8561.623909,0.04819277108433735,0.0596338830871632,154.62624309891643,443822,58584,616578,0.09265769142700325,35,13,8
162.237559,200,8563.223496,0.02112676056338028,0.05962511350369698,162.23755886995613,443881,58597,616719,0.09264437858587972,59,13,3
181.55051,200,8566.466167,0.016483516483516484,0.05961248239182624,181.5505101048095,443900,58606,616900,0.09262218161795428,19,9,3
167.802965,200,8568.25053,0.055865921787709494,0.05961149220764278,167.80296491891067,443922,58614,617078,0.09262427499742767,22,8,10
168.755217,200,8570.033709,0.059782608695652176,0.05961163978991093,168.75521728695253,443939,58618,617261,0.09262451736851798,17,4,11
129.152187,200,8571.538051,0.04225352112676056,0.05960774405048242,129.1521867536151,443998,58641,617402,0.0926190024329732,59,23,6
132.911868,200,8573.075974,0.07432432432432433,0.05961136750060724,132.91186760509584,444051,58656,617549,0.09262500620191669,53,15,11
171.493191,200,8574.716217,0.03550295857988166,0.059604868240847764,171.49319128996362,444083,58664,617717,0.09261517498155769,32,8,6
151.366654,200,8576.559374,0.08287292817679558,0.05961178058514512,151.36665376591833,444103,58675,617897,0.09262297357018104,20,11,15
163.794037,200,8578.469547,0.025477707006369428,0.05960320619233918,163.79403723722206,444147,58685,618053,0.09260818651993259,44,10,4
166.077982,200,8580.44263,0.025157232704402517,0.05959444333011976,166.07798183871085,444189,58693,618211,0.0925961271755552,42,8,4
150.635346,200,8582.351109,0.061224489795918366,0.059594927210450906,150.635346274673,444243,58710,618357,0.09259507201267092,54,17,9
191.017241,200,8585.929338,0.030456852791878174,0.05958574352441339,191.01724056784877,444247,58713,618553,0.09258286652276386,4,3,6
185.211287,200,8587.904638,0.010810810810810811,0.05957125633143592,185.2112873371804,444263,58717,618737,0.09256068223821125,16,4,2
159.763196,200,8589.924319,0.0392156862745098,0.059566320347719304,159.7631964579305,444311,58725,618889,0.09255116155954705,48,8,6
164.561854,200,8592.2123,0.05454545454545454,0.059565078329192604,164.56185414354402,444347,58738,619053,0.09254918627162599,36,13,9
151.947006,200,8594.165085,0.0547945205479452,0.05956404968354277,151.94700645635015,444402,58750,619198,0.0925479163567743,55,12,8
164.176288,200,8596.133966,0.09944751381215469,0.05957580092318274,164.1762883090792,444422,58756,619378,0.09256102629059589,20,6,18
136.903756,200,8598.031456,0.04666666666666667,0.059572771529293266,136.9037564940504,444473,58773,619527,0.09255693213173773,51,17,7
165.784511,200,8599.902098,0.041916167664670656,0.05956810942174686,165.78451144213565,444507,58782,619693,0.09254931470802476,34,9,7
181.628352,200,8601.54759,0.005649717514124294,0.059552809460048074,181.62835155817277,444531,58790,619869,0.09252651064530852,24,8,1
163.752226,200,8603.44723,0.03636363636363636,0.059546734533912654,163.75222554185243,444567,58800,620033,0.09251823521524398,36,10,6
157.463364,200,8606.334001,0.045714285714285714,0.0595429275339886,157.4633635896209,444593,58809,620207,0.09251119448734066,26,9,8
138.251289,200,8608.263334,0.1206896551724138,0.05956017350628082,138.25128883158226,444620,58820,620380,0.09253947271408533,27,11,21
174.769392,200,8609.9787,0.047058823529411764,0.05955684473450971,174.76939211650972,444651,58826,620549,0.09253552303855686,31,6,8
135.846463,200,8611.682754,0.060810810810810814,0.059557239683774854,135.8464634415173,444704,58839,620696,0.09253478462692112,53,13,9
184.31479,200,8613.552858,0.0213903743315508,0.05954584035961687,184.3147902595639,444718,58844,620882,0.09251915676352641,14,5,4
171.423096,200,8615.414731,0.04864864864864865,0.059542690241149505,171.42309587878697,444734,58848,621066,0.09251654080631379,16,4,9
150.01394,200,8617.00561,0.05442176870748299,0.059541574307041226,150.01393954383786,444788,58860,621212,0.0925139717852963,54,12,8
182.608335,200,8619.467756,0.053475935828877004,0.05953984476962467,182.6083351038115,444802,58863,621398,0.09250884570285679,14,3,10
123.068255,200,8621.4561,0.06153846153846154,0.059540358600095246,123.06825538015819,444873,58879,621527,0.09250732626186844,71,16,8
131.330165,200,8623.259912,0.03418803418803419,0.05953568280237564,131.3301651443029,444957,58891,621643,0.09250017960528233,84,12,4
186.096113,200,8626.153821,0.0425531914893617,0.05953064417824135,186.09611302912418,444970,58895,621830,0.09249196367456151,13,4,8
165.369175,200,8628.036472,0.09574468085106383,0.05954168528885016,165.3691749268695,444983,58897,622017,0.09251055077773007,13,2,18
130.724072,200,8629.65959,0.0915032679738562,0.059549640773422056,130.72407216975088,445031,58906,622169,0.09252609710307451,48,9,14
161.747433,200,8631.776473,0.049689440993788817,0.05954718557678402,161.7474325899817,445071,58916,622329,0.0925216269568193,40,10,8
138.874132,200,8633.362703,0.07586206896551724,0.05955108165160312,138.87413204716134,445127,58926,622473,0.09252849900585772,56,10,11
186.018944,200,8635.3848,0.0053475935828877,0.05953489866058523,186.0189435333231,445141,58931,622659,0.09250413728703959,14,5,1
145.670771,200,8637.302087,0.0851063829787234,0.059542712736835854,145.67077078301983,445154,58934,622846,0.09251898393416866,13,3,16
171.423399,200,8639.173144,0.05319148936170213,0.05954089182933837,171.42339920792085,445167,58938,623033,0.09251594904773527,13,4,10
176.117885,200,8641.346054,0.055248618784530384,0.05953974076320494,176.1178853557236,445187,58947,623213,0.0925094797966123,20,9,10
164.506763,200,8643.282434,0.03550295857988166,0.059533319858449556,164.50676312969998,445219,58953,623381,0.09250154938891823,32,6,6
170.289167,200,8644.74281,0.019736842105263157,0.05952371406164549,170.28916665224304,445268,58962,623532,0.0924871100385503,49,9,3
166.038638,200,8647.517564,0.06936416184971098,0.05952653898878476,166.03863756810364,445296,58967,623704,0.09249043187332219,28,5,12
155.449419,200,8649.237249,0.07471264367816093,0.05953086981749637,155.44941911012458,445323,58975,623877,0.09249803705322443,27,8,13
130.32095,200,8650.73518,0.06206896551724138,0.05953155497722837,130.32095048680495,445379,58995,624021,0.09249852319276104,56,20,9
177.864291,200,8652.729961,0.07446808510638298,0.05953614895011126,177.8642907134885,445392,58997,624208,0.09250465415463277,13,2,14
150.166773,200,8654.335543,0.03333333333333333,0.059529949163781036,150.16677308581203,445443,59010,624357,0.0924963677703103,51,13,5
169.372835,200,8656.377237,0.07216494845360824,0.05953396920347578,169.3728352258632,445450,59014,624550,0.09250480705661171,7,4,14
137.976359,200,8658.000748,0.05517241379310345,0.059533052129439164,137.97635872880699,445506,59027,624694,0.09250397336962539,56,13,8
160.248652,200,8659.710286,0.05113636363636364,0.05953078240273977,160.2486515188678,445531,59033,624869,0.09250244365738859,25,6,9
157.25064,200,8661.335532,0.049689440993788817,0.059528342639553304,157.25063994281606,445571,59042,625029,0.09249785502363396,40,9,8
160.658645,200,8663.102782,0.031446540880503145,0.059521295994164954,160.6586453870605,445613,59052,625187,0.09248673966042542,42,10,5
177.803654,200,8666.27101,0.06951871657754011,0.059524380610642594,177.80365371691735,445627,59059,625373,0.09249125082373441,14,7,13
157.376657,200,8668.105402,0.062146892655367235,0.05952521780832867,157.37665652211751,445651,59065,625549,0.09249496110709621,24,6,11
163.205114,200,8669.736745,0.04487179487179487,0.059521659568007285,163.2051141340888,445696,59074,625704,0.09249021301478341,45,9,7
176.430159,200,8671.740835,0.04736842105263158,0.05951806535931004,176.43015925213635,445707,59077,625893,0.09248591065218727,11,3,9
172.340466,200,8673.427573,0.012422360248447204,0.05950604899896814,172.34046618706205,445747,59084,626053,0.09246968585314334,40,7,2
146.304986,200,8675.423292,0.08620689655172414,0.05951356297317107,146.30498554982114,445774,59093,626226,0.09248042997502913,27,9,15
170.890499,200,8677.531513,0.078125,0.05951936247042709,170.89049895898518,445783,59096,626417,0.09248889712647503,9,3,15
176.144602,200,8679.60178,0.04639175257731959,0.059515393122686965,176.14460241541758,445790,59099,626610,0.09247737714201282,7,3,9
115.866233,200,8681.42452,0.11864406779661017,0.05952662079881543,115.86623339890234,445873,59115,626727,0.09249488438940619,83,16,14
149.384279,200,8683.686418,0.0967741935483871,0.05953776680336825,149.38427902134416,445888,59123,626912,0.09251082145077051,15,8,18
152.911598,200,8686.976269,0.1,0.05954947599395304,152.911598075907,445909,59129,627091,0.09252887401002773,21,6,18
115.471868,200,8688.71129,0.16911764705882354,0.059573328316542495,115.47186826840694,445974,59138,627226,0.09256354539313677,65,9,23
174.809424,200,8690.702316,0.0707070707070707,0.05957693680828276,174.80942417606053,445977,59142,627423,0.09257151324759444,3,4,14
165.583509,200,8692.914422,0.055248618784530384,0.05957578345580972,165.58350868659247,445997,59148,627603,0.09256992569052967,20,6,10
180.365103,200,8694.848452,0.07179487179487179,0.059579673716705056,180.36510300267273,446003,59151,627797,0.09257682493227612,6,3,14
163.747083,200,8696.736735,0.047337278106508875,0.059576473885528836,163.74708326628325,446035,59159,627965,0.09257332480066946,32,8,8
181.582125,200,8698.858007,0.05235602094240838,0.05957437324486274,181.58212465491863,446045,59162,628155,0.09257206785005492,10,3,10
173.0159,200,8700.623898,0.04046242774566474,0.05956920589246381,173.01589954554004,446073,59168,628327,0.09256472683866569,28,6,7
148.894463,200,8702.06485,0.037037037037037035,0.059564460540175855,148.89446324022433,446139,59179,628461,0.09255860177792759,66,11,5
